nr,url,verdict
4531,https://lzr06wlt.s3.eu-north-1.amazonaws.com/index.html,1
4532,http://auth--io-crypto-hub--h.webflow.io/,1
4533,https://asd.douyuhh.tk/,1
4534,http://xvfbnyumkilkiujyht.weebly.com/,1
4535,https://965009.com/,1
4536,http://coonbaseprologin.webflow.io/,1
4537,https://case-id-100063960.dafea.co.uk/,1
4538,https://malkinexchange.com/,1
4539,http://s-team-b.com/p/cfrm-hjkh/mmbgjkph,1
4540,https://ipfs.io/ipfs/bafkreiapw2pzjniftnsl3mzsl3rylc4vidtvjgljbed72zhl3zzb2gutoa,1
4541,http://m.mocalee.com/,1
4542,https://case-id-100062841.dafea.co.uk/,1
4543,https://case-id-100062835.dafea.co.uk/,1
4544,https://case-id-100062836.dafea.co.uk/,1
4545,http://gemienilogini.webflow.io/,1
4546,http://ipfs.io/ipfs/bafkreie5dtfwnoytnrjmlrvkoqnswvpau5wy3qdp6xjpqb33dsvv6g6i2i,1
4547,https://ms-canis.securen.net/,1
4548,http://saisudhakar777.github.io/AmazonClone,1
4549,https://ipfs.io/ipfs/bafkreidp6wxnm5yumlhj2ndjsy5kl5zrl6rwk7wl45wk7hqjr2hhrrkgyu,1
4550,http://binance-pi.vercel.app/,1
4551,http://portal--ldgor--aauth-console.webflow.io/,1
4552,http://office-whctklbfqsmxrv.com/2c27959a0c530fbe591ad8f5837f246366603b6e6e8392FA2c27959a0c530fbe591ad8f5837f246366603b6e6e83d,1
4553,http://creqkws5.vercel.app/fpiot.gtr,1
4554,http://ipfs.io/ipfs/bafkreihou72dfpjbe6ymupmhu3xwh5fcomro5mkoa7z67usdjxxxraonbe,1
4555,https://app.qpointsurvey.com/s/vjmotsuhuve7al3c,1
4556,http://auuth-web-ledgerlive.webflow.io/,1
4557,http://aandagroupbd.com/File/ftp/11WeT-Page11/index.php,1
4558,http://pbhanuyadav.github.io/amazon-clone,1
4559,http://fernandoportofilioprofissional.github.io/Projeto_4_Clonagem_-Instagram,1
4560,http://gewgdfg3.blogspot.tw/,1
4561,http://fokoconsulting.com/test/boin/nbhg/auth,1
4562,https://www.fokoconsulting.com/test/boin/nbhg/auth,1
4563,http://cryptoncmlogeen.webflow.io/,1
4564,http://smbc-qax.unqork.io/,1
4565,http://ldy.imtoken-hk.vip/c,1
4566,https://ipfs.io/ipfs/bafkreidkaki5kxg5gfhcstsatl5qc2jwwktunbpwd5gygchj2jvoswwtxa,1
4567,http://action-required-verification.github.io/account,1
4568,http://office-whctklbfqsmxrv.com/2c27959a0c530fbe591ad8f5837f246366603b64a9a44PAS2c27959a0c530fbe591ad8f5837f246366603b64a9a47,1
4569,http://reviewviolationdigitalinfluence.vercel.app/instruct&sp,1
4570,https://trezoriwalets.webflow.io/,1
4571,http://secure--trezorwallet.webflow.io/,1
4572,http://phase-fuzzy-monday.glitch.me/public/NFCACCESSS0NOTICE.htm,1
4573,https://trezor-ap---wllet-learn.webflow.io/,1
4574,http://patoteraubi-3520.vercel.app/ruu.html/hwkls.html,1
4575,http://mitmmaskilogan.webflow.io/,1
4576,https://my--support--trezor-suite.webflow.io/,1
4577,http://chrrome.cn/,1
4578,http://steam-store.ys7z.com/,1
4579,http://mail.gaple.akuanakmamah.de/,1
4580,https://gaple.akuanakmamah.de/,1
4581,http://www.naszepogorzale.pl/media/editors/tinymce/f08658e2e3a2bd9fdeda7333925c0f9a/,1
4582,http://bafybeie4jnyqgltq3zfbdx4z52grruvvx2zmptb2mf3zoc4e2xbeufdzci.ipfs.dweb.link/willorder8856.html,1
4583,http://www.imtokne.vip/,1
4584,http://www.rrpostoffice.com/amazon/,1
4585,http://gen.serveirc.com/bst,1
4586,http://55lavkush555.github.io/netflix_clone.github.io,1
4587,http://lotoivlt.vercel.app/kaltv.rea,1
4588,http://instagram-one-rho.vercel.app/,1
4589,http://dalrymple.secure-owa.com/static/oijfdoiwepq98ruy892134987123g4589y0gv2138y4rgv128y3g4r80g230rq4/templates/Login-6,1
4590,http://mr-hamzuu.github.io/Netflix-clone,1
4591,http://spct1-webx-xoi6bh-vbn.weebly.com/,1
4592,http://www.shorten.is/@suportpageunlockai278699/,1
4593,https://1688.spring.pp.ua/,1
4594,http://shailu1261.github.io/amazonclone.io,1
4595,http://max-slieptsov.github.io/CSS-Advanced,1
4596,http://meta.supporthelpactivefb.eu/,1
4597,https://sushiswep.github.io/,1
4598,http://powerful-subdued-single.glitch.me/public/Navafedae0.html?gt=,1
4599,http://instagram-five-sandy.vercel.app/,1
4600,http://piratelloluis.github.io/instagram_clone,1
4601,http://bafybeifbt7fhpyfewc2msg3w3fhg6pusvoz2xvsswpf4kq63g2hxslq4ue.ipfs.dweb.link/l0l.html,1
4602,https://case-id-100053099.dafea.co.uk/,1
4603,http://ipfs.io/ipfs/bafybeidod3l3swz4aieak5yrixwaszmkxievbdnaqg5qwoupsqggfu5xb4/lifh.htm,1
4604,http://error-retry.netsons.org/contents,1
4605,http://ipfs.io/ipfs/bafkreid5m4r7elno7d5jdghrckxwgooep54rb5m4k25pzx5tyqw3rwsmfu,1
4606,http://apple-bootstrap-replica.netlify.app/,1
4607,http://dev-0556625nnnnnnn.pantheonsite.io/,1
4608,https://c8f37cd0-form-verify-account-restricted.vercel.app/case/100081295808699.html,1
4609,https://kkloginkucoin.webflow.io/,1
4610,https://apps-opp-blockfi-cdn.webflow.io/,1
4611,https://metamasklhgvcgin.webflow.io/,1
4612,https://mettamaskksignnin.webflow.io/,1
4613,https://llogiinmmetammskk.webflow.io/,1
4614,https://geminia-loghin.webflow.io/,1
4615,https://kucoiinleegionn.webflow.io/,1
4616,https://doc-ledgerlive---cdn.webflow.io/,1
4617,https://zgeminilogin.webflow.io/,1
4618,https://coiinbas-extension.webflow.io/,1
4619,https://service-my---ndax-aauth.webflow.io/,1
4620,https://mttomusklogin.webflow.io/,1
4621,https://geminiewlogin.webflow.io/,1
4622,https://kuyqkcoinlogin.webflow.io/,1
4623,https://meetammeklogin.webflow.io/,1
4624,http://dolmksuejdnsmaksd.weebly.com/,1
4625,https://pub-64fd1e2750a4440ab4fe49fc5a421a35.r2.dev/index.html,1
4626,https://trezor-io-start-r-startin.webflow.io/,1
4627,https://pub-26702d472a5f4e8c83b9ef3c579e59e9.r2.dev/808index.html,1
4628,https://pub-06bced4bbe3646ff8ba908698f054190.r2.dev/index.html,1
4629,https://pub-2e63cf2e06d3458d88136b6f050af040.r2.dev/index.html,1
4630,https://pub-d71709b11f304e0b87fe3275219dc568.r2.dev/b82.html,1
4631,https://pub-0b5a05907eec4cc19ffc4a9089d9f84a.r2.dev/index.html,1
4632,https://pub-9a26885e00d64625aa14af0fcae13b73.r2.dev/index.html,1
4633,https://pub-d4ed5350a78b46918b754a8725b03930.r2.dev/index.html,1
4634,https://my-apps-ndax-io-cdn-s-auth.webflow.io/,1
4635,https://exodusgsignin.webflow.io/,1
4636,https://metamaskikelogin.webflow.io/,1
4637,https://kirakinloseugin.webflow.io/,1
4638,https://nav-blockifi-sso-cdn.webflow.io/,1
4639,https://authd--portal--ndax-cdn.webflow.io/,1
4640,https://en-blockfi-com-auth-cdn.webflow.io/,1
4641,https://portal---oauth-ndax-cdn.webflow.io/,1
4642,http://coinnbaseloginzx.godaddysites.com/,1
4643,http://app.amzonexe.com/,1
4644,https://auth-app---cryptocom-sso-cdn.webflow.io/,1
4645,https://geminioiloogin.webflow.io/,1
4646,https://auths--app-cryptocom-sso--r-cdn.webflow.io/,1
4647,https://ledgexrwalletm.webflow.io/,1
4648,https://coainbasseprologin.webflow.io/,1
4649,https://mttamaskloggen.webflow.io/,1
4650,https://support-suite-trezorapp-com.webflow.io/,1
4651,https://auth--app-cryptocom-sso--o--cdn.webflow.io/,1
4652,https://uphlold-llogijn.godaddysites.com/,1
4653,https://kuccoinlougin.webflow.io/,1
4654,http://weston2255.github.io/,1
4655,https://gogeminilogin.webflow.io/,1
4656,https://auth-app-crypto--sso--v--cdn.webflow.io/,1
4657,https://secure--auth-auth-cryptoapp-com.webflow.io/,1
4658,https://trezierwwogin.webflow.io/,1
4659,https://geminisdlogin.webflow.io/,1
4660,https://vexti.com/punchss/bowlls,1
4661,https://kucoqcoinlogin.webflow.io/,1
4662,https://trezorogiin.webflow.io/,1
4663,https://kucoinesdlogin.webflow.io/,1
4664,http://cf-1.nxnrllbe.eu.org/,1
4665,https://secure-blokifi-sso-secure--cdn.webflow.io/,1
4666,https://us-ndax-login.webflow.io/,1
4667,https://kcocoinlogin.webflow.io/,1
4668,https://mavethasemslogin.webflow.io/,1
4669,https://coienebaseprologin.webflow.io/,1
4670,https://apps-site-kucoin.webflow.io/,1
4671,https://meethaoumklogin.webflow.io/,1
4672,https://secure--sso--coinbasepro-cdn-c--auth.webflow.io/,1
4673,https://trezorwalletmn.webflow.io/,1
4674,https://erarthwalletlogin.webflow.io/,1
4675,https://metacek-xtnsiion.webflow.io/,1
4676,http://get--opportunity-to-be-verified.vercel.app/?fbclid=iwy2xjawi9k6vlehrua2flbqixmqabhugn54ildr55urfs92joaufhbzqvlrtjxjkdczko1udgqyjiqqtdzf10_a_aem_3wblvarwrely9bbom4ncbw,1
4677,https://kucoin-logzin.webflow.io/,1
4678,https://kwqucoinliuogin.webflow.io/,1
4679,https://auth-app---crypto--sso-c--cdn.webflow.io/,1
4680,http://alvaroandino.github.io/,1
4681,https://metamskchrm-extensin.webflow.io/,1
4682,https://meettamaskloginn.webflow.io/,1
4683,https://gemini-loogin.webflow.io/,1
4684,https://kucoinuxlogin.webflow.io/,1
4685,https://metamaaskloogin.webflow.io/,1
4686,https://exiodouswalletlogin.webflow.io/,1
4687,https://mttamaskextsin.webflow.io/,1
4688,https://gyuemineilogin.webflow.io/,1
4689,http://whoatscpp.com/,1
4690,https://yasirfaizan.github.io/Netflix-Clone,1
4691,https://miitrramasklogin.webflow.io/,1
4692,https://meteamasklloginn.webflow.io/,1
4693,http://help-copyright-issuenow-here.vercel.app/,1
4694,http://safety-profiles-fb-ads-156388685.vercel.app/,1
4695,http://s.team-fg.com/p/jjnh-trfg/frmkhpcw/,1
4696,http://aktifkaan-paylaterss4.resmi-ak3.xyz/,1
4697,https://meiutamasklogin.webflow.io/,1
4698,https://metamashhlogiin.webflow.io/,1
4699,https://app--secure-blockfi-cdnn.webflow.io/,1
4700,https://metamskflowgin.webflow.io/,1
4701,http://learn-docs-trazure.github.io/,1
4702,https://ghyeminilogin.webflow.io/,1
4703,https://tagore56.github.io/netflix,1
4704,https://moderationalertcontentrise.vercel.app/3a36efff&cf6=5a&1eG=K9dHF3da4b=D400e,1
4705,https://fytozak.cfd/,1
4706,http://086dianyuan.com/,1
4707,http://servicecheck2025.weebly.com/,1
4708,http://trzzer--start-cdn.webflow.io/,1
4709,https://meetamasknlogin.webflow.io/,1
4710,http://auth--start---ttrezo.webflow.io/,1
4711,http://erneuerungs-info.com/,1
4712,https://auth-ttrezorr-login.webflow.io/,1
4713,https://auth-trzrloginn.webflow.io/,1
4714,https://genimielogwnie.webflow.io/,1
4715,https://mietmasklogin.webflow.io/,1
4716,https://metamasklggimn.webflow.io/,1
4717,https://sso-login-ledgarlive-cdn.webflow.io/,1
4718,https://metamcskloguin.webflow.io/,1
4719,https://web--sso--ku--kcoennin.webflow.io/,1
4720,http://web.global1training.com/static/oijfdoiwepq98ruy892134987123g4589y0gv2138y4rgv128y3g4r80g230rq4/templates/Login-6,1
4721,https://secure--aauuth--sso-cryptocmn.webflow.io/,1
4722,https://kuikossoiinslogon.webflow.io/,1
4723,https://metamskkloiunn.webflow.io/,1
4724,http://hardwaretrzorwallet.webflow.io/,1
4725,http://tresezrlogen.webflow.io/,1
4726,http://metamxxklogin.webflow.io/,1
4727,http://blockchain-nodes.pages.dev/,1
4728,https://kdcow87738h.visioinx.com/,1
4729,http://ipfs.io/ipfs/bafkreieeop7h5nhkqrn3lz7rjfipklexu3riz47uoha737ig6yi5unuqvq,1
4730,https://pub-a7cc7de25e6c4500a418e9eba584c834.r2.dev/index.html,1
4731,https://coiinbesewalitextension.webflow.io/,1
4732,https://miminifgloh.webflow.io/,1
4733,http://a1legal.info/blml/pst1/zd/clients/,1
4734,https://start--ledgercom-cdn.webflow.io/,1
4735,https://secure-io-trazr-doc-x---cdn.webflow.io/,1
4736,http://sso---cdn-ndax---service-auths.webflow.io/,1
4737,http://snew90.cevago6418.workers.dev/,1
4738,https://auth-sharepointfiledata.vercel.app/,1
4739,http://severupdating04940.weebly.com/,1
4740,http://help-sso-coinbasehelp-h-auth.webflow.io/,1
4741,http://kacoinlogen.webflow.io/,1
4742,http://safe--ndax-login--sso.webflow.io/,1
4743,http://aa68888.com/,1
4744,http://secure-ledger-coms-cdn.webflow.io/,1
4745,http://ledgr-docs-strat-cdn.webflow.io/,1
4746,http://start-learn-trezors.webflow.io/,1
4747,http://kocuinloggin.webflow.io/,1
4748,http://wo.imtokne.vip/,1
4749,http://secure-app-ledger-cdn.webflow.io/,1
4750,https://sso-app-coinbasepro--cdn-w-cdn.webflow.io/,1
4751,https://sso--coinbasepros--cdn-auths-cdn.webflow.io/,1
4752,https://secure--app--coinbasepro--cdn-s-cdn.webflow.io/,1
4753,https://logi--uphold--cd--auth.webflow.io/,1
4754,http://lmensdurfbdjf.weebly.com/,1
4755,https://redwhatsapp.com/ms-spotify-premium/,1
4756,https://pub-a9b535806cb946958acf6d4509fa37dd.r2.dev/index.html,1
4757,http://klaimhadia4h-danaiid.fiile-resmi2.xyz/,1
4758,http://cloud-log.blogspot.is/,1
4759,http://mustang.sakakimahdi5.workers.dev/,1
4760,http://rasi-kp.github.io/netflix/,1
4761,http://rinkigond5678.github.io/Netflix-1/,1
4762,https://termstoolfunnelboost.vercel.app/3ae&25&93cf6=5a&1eGK9d0xe13da4b=D400e,1
4763,http://ca.imtokne.vip/,1
4764,http://my-app--ndax-cdn-portal.webflow.io/,1
4765,http://bellacct.weebly.com/,1
4766,http://support-app-ledgrre-app.webflow.io/,1
4767,http://treozr-start-s.webflow.io/,1
4768,http://ledgrcdn-help.webflow.io/,1
4769,http://support-led-gerspp.webflow.io/,1
4770,http://start-ldgeer-aauth-ledgeg.webflow.io/,1
4771,http://secure-suite---troor.webflow.io/,1
4772,http://bafybeicedalcolwlvq7fjhtcvzj3vivz4pdfd7b3cgr4gm55mafkj7geua.ipfs.dweb.link/,1
4773,https://portal-apps-ledgr--sso---cdn.webflow.io/,1
4774,https://phantoem-wallett.webflow.io/,1
4775,https://app-676e6d82c1ac180c503a7fd7.closte.com/wp-content/uploads/2025/generale/home/nkl-log.php,1
4776,https://log-ledgerlive-logg.webflow.io/,1
4777,https://sso-uponheld-com-cdn---autth.webflow.io/,1
4778,https://xcard50.com/s,1
4779,https://sso-----uphuld--com--cdn--u-autth.webflow.io/,1
4780,https://gyieminiliuoginee.webflow.io/,1
4781,https://en-us-sso--upold--com-----cdnn---auth.webflow.io/,1
4782,https://2g3ewf333.blogspot.com/?m=1,1
4783,https://2g3ewf333.blogspot.co.id/?m=1,1
4784,http://v2r.wwwzls.eu.org/,1
4785,https://case-id-100059935.dafea.co.uk/?helpbusiness-10003201305,1
4786,http://k5v8g7fxab.vercel.app/,1
4787,http://shofddhd.weebly.com/,1
4788,https://uplohdloggin.github.io/,1
4789,http://ee-service-portal.web.app/,1
4790,https://lanamqb7.vercel.app/rata.gad,1
4791,https://sso-uphold--coom---cdn--auth.webflow.io/,1
4792,https://sso----upholiday-com-cdn-en-auth.webflow.io/,1
4793,https://logi--uphold--cdn--auth.webflow.io/,1
4794,https://geminelgnyiog.webflow.io/,1
4795,http://gemineolegim.godaddysites.com/,1
4796,https://dsp.amazon-logistics.com/l/714563/2024-12-17/46365c,1
4797,https://sso--uphold---com--cdnn--s--autth.webflow.io/,1
4798,https://secure--uphoold-com-cdn-auth.webflow.io/,1
4799,https://get-blue-badge-opportunity-free.vercel.app/,1
4800,http://mybashlab.ru/70/,1
4801,https://illegalpostgrowthnation.vercel.app/3ae&25&93cf6=5a&1eGK9d0xe13da4b=D400e.html,1
4802,https://illegalpostgrowthnation.vercel.app/3ae&25&93cf6=5a&1eGK9d0xe13da4b=D400e,1
4803,https://samebhrdkfsswshd.weebly.com/,1
4804,http://sso----ndaax----cdn--authh.webflow.io/,1
4805,http://app-sso--ndax-oauth.webflow.io/,1
4806,https://reliable-observant-witch.glitch.me/,1
4807,http://pub-24ea00b8f5434a72bc27750e18d88d59.r2.dev/hidedindex.html,1
4808,http://pub-503b0051cec34f218ca1489047bdfe35.r2.dev/hokys.html,1
4809,http://pub-dc43d25f0fba4dd487756ade2a2ebe9b.r2.dev/index.html,1
4810,https://steamgiftset.com/10$,1
4811,https://insta-clone-nextjs-evsg9u6nv-kedir21.vercel.app/,1
4812,http://docs-start-trzeor.github.io/,1
4813,https://unauthorizedleadgenius.vercel.app/3a36efff&cf6=5a&1eG=K9dHF3da4b=D400e,1
4814,https://unauthorizedleadgenius.vercel.app/3a36efff&cf6=5a&1eG=K9dHF3da4b=D400e.html,1
4815,http://curgtran90.pages.dev/,1
4816,https://ayushkumar-kg1.github.io/amazonclonebyayush/,1
4817,http://wp14-c12349-4.btsndrc.ac/newmm/identity/as,1
4818,http://dynamic-choux-7680ee.netlify.app/,1
4819,http://pjnjwldud.github.io/netflix,1
4820,https://appealviolationbrandagency.vercel.app/3ae&25&93cf6=5a&1eGK9d0xe13da4b=D400e,1
4821,https://breachinfluenceteam.vercel.app/3a36efff&cf6=5a&1eG=K9dHF3da4b=D400e,1
4822,https://aktiifkaanpaylaterrs4.fileresmi2.xyz/,1
4823,https://uphold--logi--cdn--auth.webflow.io/,1
4824,http://servicio-suscripcion.firebaseapp.com/,1
4825,http://amazonl9.vip/,1
4826,http://garanti-online-basvuru-merkezi-aktif.vercel.app/,1
4827,https://case-id-100060784.dafea.co.uk/?helpbusiness-10003204218,1
4828,https://policy-violation-10002324218.page-suspension.com/?helpbusiness-10003204218,1
4829,https://case-id-100056870.dafea.co.uk/?helpbusiness-10003204218,1
4830,http://kukcon-xlogns.godaddysites.com/,1
4831,http://ertytrfghgf.weebly.com/,1
4832,http://currently98434.weebly.com/,1
4833,http://help-live-ledger-co.webflow.io/,1
4834,http://sso--ku-kucoin-aauths.webflow.io/,1
4835,http://docs-trezor-suite-app.weebly.com/,1
4836,http://hub-ledge-live-wallet.webflow.io/,1
4837,http://ledgrcom-strt-ui.webflow.io/,1
4838,http://help-livelearllet--web.webflow.io/,1
4839,http://authu-apptrezor.webflow.io/,1
4840,http://portal-app--ndax-io-cdn--most.webflow.io/,1
4841,http://64693.vip/,1
4842,http://baijialeduchang33333.com/,1
4843,https://case-id-100056061.dafea.co.uk/,1
4844,https://ipfs.io/ipfs/bafybeidaiquyzmh4esfvtbhv74my5c76n3tzt75p4fhfhcav6q6tna67pu/llndaxru.html,1
4845,http://start-iotrzor.webflow.io/,1
4846,http://desktop-lives-ledger.webflow.io/,1
4847,http://help-sso-s--ledgcontent.webflow.io/,1
4848,http://tiktokshoper.cc/,1
4849,http://sso--ndaax-io-auth.webflow.io/,1
4850,http://currently76549.weebly.com/,1
4851,http://meta-mask-log-in.godaddysites.com/,1
4852,http://gdfgjbgvyfcxd678.weebly.com/,1
4853,https://metamskilogi.godaddysites.com/,1
4854,https://pub-e6b4cd63b6ef4e5e9d05ddf4a7cd15e7.r2.dev/index.html,1
4855,https://pub-8c5c9a7af0ce4b208b581f61ffdc5984.r2.dev/index.html,1
4856,http://kucoinnlgoin.godaddysites.com/,1
4857,http://nhhkl.blogspot.com.br/,1
4858,http://webmail-email-it.weebly.com/,1
4859,https://kol.vin/@p9aie,1
4860,http://secure--blockfi--sso--cdn-x.webflow.io/,1
4861,https://spotiapkmod.com/fr,1
4862,https://spotiapkmod.com/it,1
4863,https://case-id-100054618.dafea.co.uk/,1
4864,https://case-id-100054619.dafea.co.uk/,1
4865,https://spotiapkmod.com/download-spotif,1
4866,http://re-verify-account.github.io/appeal,1
4867,https://spotiapkmod.com/ja/,1
4868,https://spotiapkmod.com/blogs/,1
4869,https://spotiapkmod.com/id/,1
4870,https://spotiapkmod.com/tamil-ta/,1
4871,https://spotiapkmod.com/pt/,1
4872,https://spotiapkmod.com/terms-of-use/,1
4873,https://spotiapkmod.com/spotify-premium-apk-descargar-mod/,1
4874,https://spotiapkmod.com/privacy-policy/,1
4875,https://spotiapkmod.com/spotify-vanced/,1
4876,https://spotiapkmod.com/ar/,1
4877,https://spotiapkmod.com/dmca/,1
4878,http://gemihlogin.godaddysites.com/,1
4879,https://spotiapkmod.com/contact-us/,1
4880,https://spotiapkmod.com/comparison/,1
4881,https://spotiapkmod.com/download-spotify-premium-mod-apk/,1
4882,http://dana-claim-paylater.vercel.app/,1
4883,http://qmsuat.infomanav.com/,1
4884,https://spotiapkmod.com/spotify-free-premium/,1
4885,https://spotiapkmod.com/about-us/,1
4886,https://spotiapkmod.com/de/,1
4887,http://www.raketan-beank.com/taxes.asp,1
4888,http://www.tiktokmax8.vip/,1
4889,http://danaa4-iindonesiiaa4.siteresmi.com/,1
4890,http://sacop.edu.in/uas/login-18.html,1
4891,http://sopqolemdnrfhdif.weebly.com/,1
4892,http://www-codana.vercel.app/,1
4893,http://k551007.cc/,1
4894,http://app--sso-eng-ndax---cdn--auth.webflow.io/,1
4895,https://rruhinhoslog.godaddysites.com/,1
4896,http://hsjudty.pages.dev/,1
4897,http://auth----start-ttrezor.webflow.io/,1
4898,http://help--trezoresuite.webflow.io/,1
4899,https://geminiexchange4.godaddysites.com/,1
4900,http://update.safelinksprotection.com/static/oijfdoiwepq98ruy892134987123g4589y0gv2138y4rgv128y3g4r80g230rq4/templates/Login-6,1
4901,http://windstreamonlineszz.weebly.com/,1
4902,https://notifyhubss.net/149c052ab6a44747ae4a207d609zfecbd8a3.html,1
4903,http://www.agripro-tracteur-564478.com/,1
4904,http://cf1t.mywxhx.top/,1
4905,http://sdlkaskskeudjsd.weebly.com/,1
4906,http://policy-violation-10072955.victoriakent.co.uk/,1
4907,http://netflix-stige-clone.vercel.app/,1
4908,http://support-wise-app.barzelognasrl.it/,1
4909,http://web--sso-kucoin-auth.webflow.io/,1
4910,https://pub-7d056bfeb6b04852801553620fe62c0a.r2.dev/brtw.html,1
4911,https://fsfsfdggdg.weebly.com/,1
4912,https://www.handipadel.com/wp-includes/js/jquery/uii/jss/img/secured/fold/crypt/index.php?email=,1
4913,https://signin-att-100713.square.site/,1
4914,http://signin-att-100713.weeblysite.com/,1
4915,https://robiihoodlugie.godaddysites.com/,1
4916,https://robinhoodcomsignuplogin.weebly.com/,1
4917,https://robinnhodlognw.github.io/,1
4918,https://metmski-logi-us.godaddysites.com/,1
4919,http://www.dbs-2.com:9095/star/index,1
4920,http://www.opensesameclub.com:9095/star/index,1
4921,http://service-orange1.godaddysites.com/,1
4922,https://www.carpetcleaningmanitoba.ca/owa-auth.aaspx/index.html,1
4923,http://hk.ipkmxrknfn.workers.dev/,1
4924,http://www.citibank2.com:9095/star/index,1
4925,http://apple-com-replica-bootstrap-master.vercel.app/,1
4926,http://www.cadamericanclub.com:9095/star/index,1
4927,http://attassesment.weebly.com/,1
4928,https://uphuld-logii.github.io/,1
4929,http://rgipt.ac.in,0
4930,http://www.mutuo.it,0
4931,http://vamoaestudiarmedicina.blogspot.com/,0
4932,https://www.astrologyonline.eu/Astro_MemoNew/Profilo.asp,0
4933,https://technofizi.net/top-best-mp3-downloader-app-for-android-free-music-download/,0
4934,https://www.chiefarchitect.com/,0
4935,http://www.2345daohang.com/,0
4936,https://blog.hubspot.com/marketing/email-open-click-rate-benchmark,0
4937,https://www.provenancevineyards.com/,0
4938,http://www.enkiquotes.com/,0
4939,https://www.chiostrodelbramante.it/,0
4940,http://yummy-cummy-in-my-tummy.tumblr.com,0
4941,http://press-preview.weebly.com,0
4942,http://taccs.hu,0
4943,http://wiki.openstreetmap.org/wiki/Databases_and_data_access_APIs,0
4944,https://www.merriam-webster.com/dictionary/tabloid,0
4945,https://ru.wikipedia.org/wiki/MultiMedia_Card,0
4946,http://searchnetworking.techtarget.com/tip/Comparisons-of-coaxial-cable-fiber-optic-cable-and-twisted-pair-cable,0
4947,http://support.brother.com/g/s/id/pdf_pub/faq/faq002478/en/Scan_To_FTP.pdf,0
4948,http://www.excel-easy.com/examples/shortest-path-problem.html,0
4949,https://en.wikipedia.org/wiki/NIC_Bank,0
4950,http://www.history.com/topics/american-civil-war/gettysburg-address,0
4951,http://remontka.pro/mac-address/,0
4952,https://en.wikipedia.org/wiki/Gateway,0
4953,http://www.whio.com/news/local/thief-breaks-into-save-lot-steals-steaks-dayton/dX1YgaOZ7zmj18bPd4tU6L/,0
4954,https://www.markspcsolution.com/,0
4955,https://www.mummyandmini.com/,0
4956,http://securityxploded.com/router-password-kracker.php,0
4957,http://www.ilovefreesoftware.com/16/featured/5-best-free-network-packet-sniffer.html,0
4958,https://apshop.vn/,0
4959,https://www.facebook.com/thekeyboardcat,0
4960,https://www.soul-flower.com/,0
4961,http://www.tech-faq.com/mms.html,0
4962,http://sniz.porn,0
4963,http://www.inquirelive.co.uk/,0
4964,https://www.wordnik.com/words/blackletter,0
4965,https://www.gadgetzone.com.my/,0
4966,https://coderwall.com/p/kvzbpa/don-t-use-array-foreach-use-for-instead,0
4967,http://www.wealthdaily.com/articles/nokia-stock/2147,0
4968,https://www.emploi-petrole.com/,0
4969,http://dic.academic.ru/dic.nsf/ruwiki/1425594,0
4970,http://www.biology4kids.com/files/cell2_activetran.html,0
4971,https://www.namecheap.com/domains/registration.aspx,0
4972,https://security.radware.com/ddos-knowledge-center/DDoSPedia/command-and-control-server/,0
4973,https://www.iconfinder.com/icons/858729/computer_mouse_icon_computer_mouse_line_icon_mouse_mouse_icon_mouse_line_icon_icon,0
4974,http://www.audioenglish.org/dictionary/resolution.htm,0
4975,http://www.speedcamupdates.com/,0
4976,https://www.parkwhiz.com/p/new-york-parking/map/,0
4977,http://barbo.sk,0
4978,http://www.vpi.us/cat5-5e-6-standards.html,0
4979,http://fitnessista.com/the-perfect-protein-pancake/,0
4980,http://animaldiversity.org/accounts/Mus_musculus/,0
4981,https://www.walmart.com/c/ep/cat6-ethernet-cables,0
4982,http://science.howstuffworks.com/warp-speed2.htm,0
4983,http://www.srnonline.com/show-clocks,0
4984,https://www.slideshare.net/ashamsvk/project-report-on-digital-media-marketing,0
4985,http://www.metalinjection.net/reviews/album-review-lord-mantis-death-mask,0
4986,https://www.youtube.com/user/PING,0
4987,https://learn.sparkfun.com/tutorials/16,0
4988,https://www.jobchannel.ch/,0
4989,https://fas.org/sgp/crs/misc/R42078.pdf,0
4990,http://www.matrixlab-examples.com/line-segment.html,0
4991,http://bangla.plus,0
4992,https://en.wikipedia.org/wiki/Incorporation_of_the_Bill_of_Rights,0
4993,https://www.colgate.com/en-us/products/enamel-health,0
4994,https://estacaoxxx.wordpress.com/,0
4995,http://careers.stateuniversity.com/pages/100000947/Search-Engines-Future-User-Preferences-Artificial-Intelligence.html,0
4996,http://energo-investment.hu,0
4997,http://grouper.ieee.org/groups/802/3/10G_study/public/july99/azadet_1_0799.pdf,0
4998,https://www.look.com.ua/,0
4999,http://www.vogella.com/tutorials/JavaAlgorithmsDijkstra/article.html,0
5000,https://en.wikipedia.org/wiki/Medium_shot,0
5001,https://en.wikipedia.org/wiki/Walnut_Creek_CDROM,0
5002,http://www.nicaraguafood.org/,0
5003,https://www.handshq.com/,0
5004,https://www.w3schools.com/jsreF/jsref_obj_date.asp,0
5005,https://www.kia.com/cz/dealer/pemmbrno/,0
5006,https://www.ablebits.com/office-addins-blog/2014/05/15/excel-insert-hyperlink/,0
5007,https://www.haciserif.com.tr/,0
5008,https://www.alterego.gr/,0
5009,https://www.sportsengine.com/solutions/,0
